base_candidate,candidate,origin,depth,learning_rate,l2_leaf_reg,max_iterations,iterations,training_rows,evaluation_rows,fit_seconds,prediction_seconds,pinball_loss,baseline_pinball_loss,pinball_difference,median_mae,median_bias,coverage_90,mean_width_90,mean_absolute_calibration_error,quantile_crossings,invalid_90_intervals
depth4_lr0p08,depth4_lr0p08_l25_trees125,2009-10-01,4,0.08,5,250,125,24096,744,32.865334666,0.00295779100043,4.79605531052,4.414959951,0.381095359518,13.5268123726,-3.51817957446,0.889784946237,56.9878700798,0.132630064082,35,0
depth4_lr0p08,depth4_lr0p08_l25_trees188,2009-10-01,4,0.08,5,250,188,24096,744,32.865334666,0.00207837500011,4.8311988395,4.414959951,0.416238888504,13.6080854193,-3.7455103768,0.826612903226,52.1610686582,0.149818073205,348,0
depth4_lr0p08,depth4_lr0p08_l25_trees250,2009-10-01,4,0.08,5,250,250,24096,744,32.865334666,0.00224658300021,4.8207761607,4.414959951,0.405816209697,13.4741865712,-3.59095246264,0.77688172043,48.6834038173,0.155771695449,618,0
depth4_lr0p08,depth4_lr0p08_l25_trees125,2009-11-01,4,0.08,5,250,125,24840,720,34.297587208,0.00593433299991,6.5752540758,4.959250238,1.6160038378,18.980627605,-15.8780031999,0.901388888889,82.1528725729,0.216105499439,0,0
depth4_lr0p08,depth4_lr0p08_l25_trees188,2009-11-01,4,0.08,5,250,188,24840,720,34.297587208,0.00297679200003,6.63752575383,4.959250238,1.67827551583,19.1792350559,-16.13231757,0.881944444444,78.0796953422,0.223877665544,21,0
depth4_lr0p08,depth4_lr0p08_l25_trees250,2009-11-01,4,0.08,5,250,250,24840,720,34.297587208,0.00228620799999,6.64675994413,4.959250238,1.68750970613,19.4510429133,-16.7771495031,0.870833333333,74.7465323324,0.237135241302,35,0
depth4_lr0p08,depth4_lr0p08_l25_trees125,2009-12-01,4,0.08,5,250,125,25560,744,35.154730708,0.00996445800001,10.6149702699,11.0412067,-0.426236430117,29.8809484894,16.8460819389,0.752688172043,81.3285399207,0.144432497013,19,0
depth4_lr0p08,depth4_lr0p08_l25_trees188,2009-12-01,4,0.08,5,250,188,25560,744,35.154730708,0.00214545900008,11.0847702752,11.0412067,0.043563575199,30.7245215868,18.7259104708,0.721774193548,75.3465503727,0.163704246769,271,0
depth4_lr0p08,depth4_lr0p08_l25_trees250,2009-12-01,4,0.08,5,250,250,25560,744,35.154730708,0.00248562500019,11.1925077595,11.0412067,0.151301059497,30.7726648223,18.5267840517,0.689516129032,70.9080069187,0.168340936244,1016,0
depth4_lr0p08,depth4_lr0p08_l25_trees125,2010-01-01,4,0.08,5,250,125,26304,744,35.917196083,0.00769137499992,18.3641846595,21.02048069,-2.65629603049,50.0193746894,18.1380053515,0.591397849462,101.531978138,0.126756272401,124,0
depth4_lr0p08,depth4_lr0p08_l25_trees188,2010-01-01,4,0.08,5,250,188,26304,744,35.917196083,0.00213250000024,19.2034901395,21.02048069,-1.81699055045,51.0002592961,16.8588486413,0.490591397849,92.0958160991,0.141911045943,434,0
depth4_lr0p08,depth4_lr0p08_l25_trees250,2010-01-01,4,0.08,5,250,250,26304,744,35.917196083,0.00234437499967,19.7415004552,21.02048069,-1.27898023477,51.5662452796,17.4406802547,0.454301075269,86.7595174234,0.150719561203,1075,0
depth4_lr0p08,depth4_lr0p08_l25_trees125,2010-02-01,4,0.08,5,250,125,27048,672,37.867517917,0.0134572500001,8.69319546093,13.85334823,-5.16015276907,24.7110220451,15.195591803,0.947916666667,107.825675573,0.119801587302,185,0
depth4_lr0p08,depth4_lr0p08_l25_trees188,2010-02-01,4,0.08,5,250,188,27048,672,37.867517917,0.00282625,8.60809138391,13.85334823,-5.24525684609,24.6190062967,15.9213677858,0.933035714286,103.565661463,0.1200998076,564,0
depth4_lr0p08,depth4_lr0p08_l25_trees250,2010-02-01,4,0.08,5,250,250,27048,672,37.867517917,0.00212450000026,8.54871455494,13.85334823,-5.30463367506,24.3781053177,15.1053077058,0.858630952381,90.8651910101,0.130726911977,1960,0
depth4_lr0p08,depth4_lr0p08_l25_trees125,2010-03-01,4,0.08,5,250,125,27720,744,38.309105042,0.00603700000011,9.29987093125,6.757414947,2.54245598425,24.8861825897,-15.7484645551,0.583333333333,81.7625376926,0.243686868687,335,0
depth4_lr0p08,depth4_lr0p08_l25_trees188,2010-03-01,4,0.08,5,250,188,27720,744,38.309105042,0.00244895900005,9.15444419942,6.757414947,2.39702925242,24.0000631973,-14.3484945941,0.537634408602,72.8518277608,0.241881177365,1962,0
depth4_lr0p08,depth4_lr0p08_l25_trees250,2010-03-01,4,0.08,5,250,250,27720,744,38.309105042,0.00220245799983,9.28335689213,6.757414947,2.52594194513,24.1729568942,-14.5178832799,0.524193548387,68.6529297258,0.243021613989,3181,0
depth4_lr0p08,depth4_lr0p08_l25_trees125,2010-04-01,4,0.08,5,250,125,28464,720,38.910381792,0.00421000000006,3.91073957127,3.642027459,0.268712112267,10.6506461475,-3.71667113027,0.822222222222,44.5926399788,0.171798540965,348,0
depth4_lr0p08,depth4_lr0p08_l25_trees188,2010-04-01,4,0.08,5,250,188,28464,720,38.910381792,0.00293570899976,3.95343130508,3.642027459,0.311403846084,10.7225992314,-3.92889372927,0.783333333333,40.9097770927,0.176523569024,835,0
depth4_lr0p08,depth4_lr0p08_l25_trees250,2010-04-01,4,0.08,5,250,250,28464,720,38.910381792,0.00220495800022,3.99704517323,3.642027459,0.355017714227,10.8332621276,-4.35584320205,0.733333333333,37.7187047367,0.186279461279,1634,0
depth4_lr0p08,depth4_lr0p08_l25_trees125,2010-05-01,4,0.08,5,250,125,29184,744,39.808326166,0.00460154199982,5.86856728806,7.10266967,-1.23410238194,15.8883757704,10.9059179336,0.810483870968,43.9935576797,0.103888345824,347,0
depth4_lr0p08,depth4_lr0p08_l25_trees188,2010-05-01,4,0.08,5,250,188,29184,744,39.808326166,0.00447462500006,5.83136259828,7.10266967,-1.27130707172,15.5247566397,10.6099654673,0.77688172043,39.6792387328,0.117882046269,1344,0
depth4_lr0p08,depth4_lr0p08_l25_trees250,2010-05-01,4,0.08,5,250,250,29184,744,39.808326166,0.00237208299995,5.90517134738,7.10266967,-1.19749832262,15.5375970158,10.5813508928,0.745967741935,37.2857574618,0.11977354187,1988,0
depth4_lr0p08,depth4_lr0p08_l25_trees125,2010-06-01,4,0.08,5,250,125,29928,720,40.20252825,0.00538537500006,10.1070191668,13.70310638,-3.59608721322,28.0105658555,20.5559296626,0.688888888889,71.6752288894,0.251038159371,0,0
depth4_lr0p08,depth4_lr0p08_l25_trees188,2010-06-01,4,0.08,5,250,188,29928,720,40.20252825,0.00293608300035,10.2224354635,13.70310638,-3.48067091655,27.6732674573,19.267485633,0.620833333333,65.8701586066,0.253717732884,85,0
depth4_lr0p08,depth4_lr0p08_l25_trees250,2010-06-01,4,0.08,5,250,250,29928,720,40.20252825,0.00229925000031,10.2484441843,13.70310638,-3.45466219571,27.5834231812,19.1090007476,0.594444444444,63.3946607364,0.256116722783,221,0
depth4_lr0p08,depth4_lr0p08_l25_trees125,2010-07-01,4,0.08,5,250,125,30648,744,41.532013125,0.00550129199974,9.2682683135,10.77537067,-1.5071023565,25.4034888482,5.41939790544,0.688172043011,70.0046872416,0.0925209080048,13,0
depth4_lr0p08,depth4_lr0p08_l25_trees188,2010-07-01,4,0.08,5,250,188,30648,744,41.532013125,0.00209362499982,9.06856089733,10.77537067,-1.70680977267,24.487331182,4.59308551757,0.631720430108,61.9717538594,0.0945601173021,192,0
depth4_lr0p08,depth4_lr0p08_l25_trees250,2010-07-01,4,0.08,5,250,250,30648,744,41.532013125,0.00223333300028,9.2023412542,10.77537067,-1.5730294158,24.69054309,3.87844910024,0.592741935484,58.2588973253,0.105448571739,429,0
depth4_lr0p08,depth4_lr0p08_l25_trees125,2010-08-01,4,0.08,5,250,125,31392,744,42.87492575,0.00432620799984,5.7775820207,6.574447448,-0.796865427301,15.6802873982,2.55390606115,0.918010752688,75.227939816,0.0265678288259,0,0
depth4_lr0p08,depth4_lr0p08_l25_trees188,2010-08-01,4,0.08,5,250,188,31392,744,42.87492575,0.00208429200029,5.75079842833,6.574447448,-0.823649019672,15.7628767374,3.95354015779,0.888440860215,69.1334725017,0.0429835994352,36,0
depth4_lr0p08,depth4_lr0p08_l25_trees250,2010-08-01,4,0.08,5,250,250,31392,744,42.87492575,0.00246587499987,5.69560389299,6.574447448,-0.878843555006,15.7072377717,4.41122806302,0.860215053763,63.8346128181,0.052560008689,582,0
depth4_lr0p08,depth4_lr0p08_l25_trees125,2010-09-01,4,0.08,5,250,125,32136,720,44.310166917,0.00560070799975,6.44588756714,7.706400278,-1.26051271086,17.8209984771,5.0276700044,0.802777777778,59.0693383568,0.0505555555556,257,0
depth4_lr0p08,depth4_lr0p08_l25_trees188,2010-09-01,4,0.08,5,250,188,32136,720,44.310166917,0.00321291699993,6.71274425155,7.706400278,-0.993656026452,18.3071147585,4.2614723046,0.734722222222,53.0182055103,0.0670875420875,1057,0
depth4_lr0p08,depth4_lr0p08_l25_trees250,2010-09-01,4,0.08,5,250,250,32136,720,44.310166917,0.00217624999959,6.74256028807,7.706400278,-0.963839989925,18.3993034652,4.01519666376,0.698611111111,49.6957029002,0.0763973063973,1668,0
depth4_lr0p08,depth4_lr0p08_l25_trees125,2010-10-01,4,0.08,5,250,125,32856,744,44.6163715,0.00387341700025,5.41126576476,3.510557406,1.90070835876,15.2946652432,-11.5694334913,0.745967741935,52.07143759,0.259666558054,69,0
depth4_lr0p08,depth4_lr0p08_l25_trees188,2010-10-01,4,0.08,5,250,188,32856,744,44.6163715,0.00215658300021,5.50888254731,3.510557406,1.99832514131,15.3551590876,-11.6398985062,0.672043010753,47.6261521685,0.273799826219,370,0
depth4_lr0p08,depth4_lr0p08_l25_trees250,2010-10-01,4,0.08,5,250,250,32856,744,44.6163715,0.00223095800038,5.57188122981,3.510557406,2.06132382381,15.3537174892,-11.5106229482,0.625,44.8902171021,0.278008580428,836,0
depth4_lr0p08,depth4_lr0p08_l25_trees125,2010-11-01,4,0.08,5,250,125,33600,720,45.916271709,0.00458858299999,5.47512758525,5.645941032,-0.17081344675,15.2271517844,-0.982196884939,0.888888888889,68.5803118385,0.036069023569,1,0
depth4_lr0p08,depth4_lr0p08_l25_trees188,2010-11-01,4,0.08,5,250,188,33600,720,45.916271709,0.0039537079997,5.51898018326,5.645941032,-0.126960848736,15.4923491111,-1.18685592321,0.866666666667,64.9250018667,0.0383838383838,53,0
depth4_lr0p08,depth4_lr0p08_l25_trees250,2010-11-01,4,0.08,5,250,250,33600,720,45.916271709,0.00297683300005,5.62253260216,5.645941032,-0.0234084298394,15.8409128116,-1.78277638646,0.8375,61.5630148029,0.0447109988777,162,0
depth4_lr0p08,depth4_lr0p08_l25_trees125,2010-12-01,4,0.08,5,250,125,34320,744,47.033981375,0.0111449589999,19.4883321964,21.20801128,-1.71967908357,51.6701972621,49.2174177332,0.434139784946,89.720123278,0.379290213968,3,0
depth4_lr0p08,depth4_lr0p08_l25_trees188,2010-12-01,4,0.08,5,250,188,34320,744,47.033981375,0.00193637499979,21.4835658849,21.20801128,0.275554604866,54.4766902716,52.3581497457,0.315860215054,79.9580233115,0.406037797328,237,0
depth4_lr0p08,depth4_lr0p08_l25_trees250,2010-12-01,4,0.08,5,250,250,34320,744,47.033981375,0.00217395900017,22.9425877002,21.20801128,1.73457642015,56.4132317812,54.3102402594,0.263440860215,74.3779675721,0.415052677311,1244,0
depth6_lr0p04,depth6_lr0p04_l25_trees250,2009-01-01,6,0.04,5,500,250,17544,744,78.314045166,0.00699391700027,12.5554087509,13.90554752,-1.35013876912,34.2140575094,23.9601776258,0.697580645161,80.9160999543,0.194607363962,567,0
depth6_lr0p04,depth6_lr0p04_l25_trees375,2009-01-01,6,0.04,5,500,375,17544,744,78.314045166,0.00399566599981,12.8392672238,13.90554752,-1.06628029617,33.6455918424,22.6873272884,0.58064516129,68.7486091152,0.196225697839,3730,0
depth6_lr0p04,depth6_lr0p04_l25_trees500,2009-01-01,6,0.04,5,500,500,17544,744,78.314045166,0.0042922079997,13.0710589746,13.90554752,-0.834488545445,33.2169688993,22.0232396999,0.509408602151,61.3947478851,0.199678505485,6680,0
depth6_lr0p04,depth6_lr0p04_l25_trees250,2009-02-01,6,0.04,5,500,250,18288,672,80.481595541,0.00490058399964,11.8348470829,11.28038276,0.554464322948,33.2055569965,11.4357791056,0.688988095238,80.2151420813,0.104398148148,147,0
depth6_lr0p04,depth6_lr0p04_l25_trees375,2009-02-01,6,0.04,5,500,375,18288,672,80.481595541,0.00376470799984,12.1532877566,11.28038276,0.872904996552,33.1266947469,11.722117008,0.605654761905,71.7305981997,0.119252044252,725,0
depth6_lr0p04,depth6_lr0p04_l25_trees500,2009-02-01,6,0.04,5,500,500,18288,672,80.481595541,0.00372341600041,12.2856676798,11.28038276,1.00528491979,32.9329275367,11.0077591443,0.5625,67.494965046,0.126617364117,1246,0
depth6_lr0p04,depth6_lr0p04_l25_trees250,2009-03-01,6,0.04,5,500,250,18960,744,83.6099935,0.00421187499978,10.2724806473,10.38357876,-0.111098112691,26.8997796063,14.9810037699,0.672043010753,58.3733371336,0.0814163136744,800,0
depth6_lr0p04,depth6_lr0p04_l25_trees375,2009-03-01,6,0.04,5,500,375,18960,744,83.6099935,0.00397479200001,10.3316139049,10.38357876,-0.0519648550539,26.7038187556,14.7228126487,0.643817204301,54.4159301123,0.0871543390898,1620,0
depth6_lr0p04,depth6_lr0p04_l25_trees500,2009-03-01,6,0.04,5,500,500,18960,744,83.6099935,0.00389333300018,10.3093233288,10.38357876,-0.0742554312029,26.3486115549,13.8122284227,0.603494623656,50.5817191657,0.0937998262192,2783,0
depth6_lr0p04,depth6_lr0p04_l25_trees250,2009-04-01,6,0.04,5,500,250,19704,720,92.122101291,0.00910691599999,5.90097919181,4.785073425,1.11590576681,15.3059750313,-1.09325218564,0.5,35.6916640417,0.161980920314,2908,0
depth6_lr0p04,depth6_lr0p04_l25_trees375,2009-04-01,6,0.04,5,500,375,19704,720,92.122101291,0.00326250000001,5.95588263741,4.785073425,1.17080921241,15.0431995786,-1.33339665396,0.423611111111,31.1709557117,0.17480359147,5523,1
depth6_lr0p04,depth6_lr0p04_l25_trees500,2009-04-01,6,0.04,5,500,500,19704,720,92.122101291,0.004011375,6.14843368079,4.785073425,1.36336025579,15.2244374527,-1.3477017785,0.3875,28.0398146233,0.175448933782,8937,11
depth6_lr0p04,depth6_lr0p04_l25_trees250,2009-05-01,6,0.04,5,500,250,20424,744,87.4204325,0.00411145800001,5.26002961035,7.013305197,-1.75327558665,14.8098565971,11.6886397405,0.801075268817,35.9211067007,0.173633105246,1649,0
depth6_lr0p04,depth6_lr0p04_l25_trees375,2009-05-01,6,0.04,5,500,375,20424,744,87.4204325,0.00326720800001,5.20025263082,7.013305197,-1.81305256618,14.5059796032,10.835545213,0.766129032258,33.2437181944,0.164782230911,3089,0
depth6_lr0p04,depth6_lr0p04_l25_trees500,2009-05-01,6,0.04,5,500,500,20424,744,87.4204325,0.00377120899998,5.25551774508,7.013305197,-1.75778745192,14.4581830817,9.9956845321,0.716397849462,30.9460545205,0.155131421744,5205,0
depth6_lr0p04,depth6_lr0p04_l25_trees250,2009-06-01,6,0.04,5,500,250,21168,720,88.796227,0.00400033300002,6.32870864273,6.703083345,-0.374374702268,17.4898215429,-4.49283456736,0.786111111111,54.5359578508,0.0596464646465,1169,0
depth6_lr0p04,depth6_lr0p04_l25_trees375,2009-06-01,6,0.04,5,500,375,21168,720,88.796227,0.00332774999998,6.61787075335,6.703083345,-0.0852125916529,17.8800337774,-4.7254359041,0.708333333333,47.7783458218,0.081593714927,3177,0
depth6_lr0p04,depth6_lr0p04_l25_trees500,2009-06-01,6,0.04,5,500,500,21168,720,88.796227,0.00375729200005,6.78542404274,6.703083345,0.0823406977416,18.0677505666,-4.91100423573,0.644444444444,42.5132414183,0.100934343434,6165,0
depth6_lr0p04,depth6_lr0p04_l25_trees250,2009-07-01,6,0.04,5,500,250,21888,744,93.147315167,0.00420441699998,6.05144938675,5.975841871,0.0756075157517,16.5477950066,-4.51006893686,0.770161290323,55.2205906359,0.0662240686434,322,0
depth6_lr0p04,depth6_lr0p04_l25_trees375,2009-07-01,6,0.04,5,500,375,21888,744,93.147315167,0.00474925000003,6.38328366848,5.975841871,0.407441797476,16.9353508348,-4.40076311428,0.685483870968,47.6593313416,0.0833333333333,1665,0
depth6_lr0p04,depth6_lr0p04_l25_trees500,2009-07-01,6,0.04,5,500,500,21888,744,93.147315167,0.00427320900002,6.50188853902,5.975841871,0.52604666802,16.8128411181,-4.69404972812,0.614247311828,42.2235117024,0.100992722928,3782,0
depth6_lr0p04,depth6_lr0p04_l25_trees250,2009-08-01,6,0.04,5,500,250,22632,744,94.575197792,0.00660483299998,7.91992932734,7.355061265,0.56486806234,20.9622086006,12.162778783,0.672043010753,51.9195301736,0.186344086022,327,0
depth6_lr0p04,depth6_lr0p04_l25_trees375,2009-08-01,6,0.04,5,500,375,22632,744,94.575197792,0.00625158299999,8.36700751885,7.355061265,1.01194625385,21.527825374,13.2849296876,0.59811827957,43.8490761958,0.204319539481,1476,0
depth6_lr0p04,depth6_lr0p04_l25_trees500,2009-08-01,6,0.04,5,500,500,22632,744,94.575197792,0.016767167,8.61434430361,7.355061265,1.25928303861,21.6479221023,13.796586806,0.536290322581,38.9973630178,0.214719235364,3218,0
depth6_lr0p04,depth6_lr0p04_l25_trees250,2009-09-01,6,0.04,5,500,250,23376,720,97.052710416,0.00453666700002,7.6439630337,5.693610333,1.9503527007,21.0358330737,-12.0062621867,0.663888888889,53.0666684583,0.197727272727,102,0
depth6_lr0p04,depth6_lr0p04_l25_trees375,2009-09-01,6,0.04,5,500,375,23376,720,97.052710416,0.003708125,8.16838264394,5.693610333,2.47477231094,21.6571194183,-12.5121854383,0.559722222222,46.7099497748,0.207547699214,633,0
depth6_lr0p04,depth6_lr0p04_l25_trees500,2009-09-01,6,0.04,5,500,500,23376,720,97.052710416,0.00374633299998,8.48362498847,5.693610333,2.79001465547,21.994841363,-12.9577262209,0.498611111111,42.5339686855,0.213914141414,1577,0
depth6_lr0p04,depth6_lr0p04_l25_trees250,2009-10-01,6,0.04,5,500,250,24096,744,99.259680542,0.00600754200002,4.94224992893,4.414959951,0.52728997793,13.8217536236,-3.71503376742,0.764784946237,47.1379975698,0.147817964592,504,0
depth6_lr0p04,depth6_lr0p04_l25_trees375,2009-10-01,6,0.04,5,500,375,24096,744,99.259680542,0.00382833399999,5.04070349564,4.414959951,0.62574354464,14.0160362994,-4.91373387671,0.711021505376,42.4074117662,0.180387205387,1162,0
depth6_lr0p04,depth6_lr0p04_l25_trees500,2009-10-01,6,0.04,5,500,500,24096,744,99.259680542,0.004338416,5.20383163728,4.414959951,0.788871686284,14.3850154357,-5.62782908944,0.650537634409,39.2461164325,0.200426306071,1906,0
depth6_lr0p04,depth6_lr0p04_l25_trees250,2009-11-01,6,0.04,5,500,250,24840,720,101.798313666,0.00472887499996,6.50483035663,4.959250238,1.54558011863,18.7165516463,-15.0210170592,0.863888888889,72.9143524545,0.222755331089,0,0
depth6_lr0p04,depth6_lr0p04_l25_trees375,2009-11-01,6,0.04,5,500,375,24840,720,101.798313666,0.00373508299992,6.62695084194,4.959250238,1.66770060394,19.2178901318,-15.3513638702,0.820833333333,67.4929915004,0.23063973064,21,0
depth6_lr0p04,depth6_lr0p04_l25_trees500,2009-11-01,6,0.04,5,500,500,24840,720,101.798313666,0.003799792,6.63413200296,4.959250238,1.67488176496,19.0797941693,-14.9995217398,0.786111111111,63.7528936219,0.231748035915,63,0
depth6_lr0p04,depth6_lr0p04_l25_trees250,2009-12-01,6,0.04,5,500,250,25560,744,105.666671958,0.004158125,11.0592244698,11.0412067,0.0180177698041,30.5785433199,17.1943917678,0.670698924731,68.3744322677,0.165887368307,661,0
depth6_lr0p04,depth6_lr0p04_l25_trees375,2009-12-01,6,0.04,5,500,375,25560,744,105.666671958,0.00386879200005,11.3157602626,11.0412067,0.274553562604,30.6295497874,16.7875703388,0.606182795699,60.5603823981,0.174295644618,2829,0
depth6_lr0p04,depth6_lr0p04_l25_trees500,2009-12-01,6,0.04,5,500,500,25560,744,105.666671958,0.00430362500003,11.6361952524,11.0412067,0.594988552404,30.8959815334,16.6001892113,0.565860215054,56.0751919279,0.18032203758,4322,1
depth6_lr0p04,depth6_lr0p04_l25_trees250,2010-01-01,6,0.04,5,500,250,26304,744,107.888555166,0.00418724999997,20.5364152842,21.02048069,-0.48406540578,54.2697066283,32.9925292852,0.514784946237,93.4700022237,0.15550559357,684,0
depth6_lr0p04,depth6_lr0p04_l25_trees375,2010-01-01,6,0.04,5,500,375,26304,744,107.888555166,0.00389095799994,21.4615248907,21.02048069,0.441044200733,55.1179516003,33.7965163514,0.466397849462,85.4738661418,0.161082871728,2197,0
depth6_lr0p04,depth6_lr0p04_l25_trees500,2010-01-01,6,0.04,5,500,500,26304,744,107.888555166,0.00386579100007,22.4207597076,21.02048069,1.40027901762,56.135542275,35.5066903345,0.415322580645,75.8926946459,0.172650157489,3967,0
depth6_lr0p04,depth6_lr0p04_l25_trees250,2010-02-01,6,0.04,5,500,250,27048,672,109.64853925,0.00461362500005,11.6409808538,13.85334823,-2.21236737623,32.3667382436,27.065474562,0.71130952381,84.333626535,0.243566618567,636,0
depth6_lr0p04,depth6_lr0p04_l25_trees375,2010-02-01,6,0.04,5,500,375,27048,672,109.64853925,0.00537491700015,12.1630595306,13.85334823,-1.69028869939,32.110206737,26.4560689757,0.563988095238,70.671549006,0.254923641174,2918,0
depth6_lr0p04,depth6_lr0p04_l25_trees500,2010-02-01,6,0.04,5,500,500,27048,672,109.64853925,0.00380258399991,12.6892144371,13.85334823,-1.16413379286,32.1395103847,26.3253350459,0.486607142857,61.1344717522,0.266572871573,5856,0
depth6_lr0p04,depth6_lr0p04_l25_trees250,2010-03-01,6,0.04,5,500,250,27720,744,112.347053333,0.00714791599989,8.03598195897,6.757414947,1.27856701197,20.8950632448,-10.0401579415,0.59811827957,69.3438375367,0.205088519605,2676,0
depth6_lr0p04,depth6_lr0p04_l25_trees375,2010-03-01,6,0.04,5,500,375,27720,744,112.347053333,0.00404170800016,7.95934519779,6.757414947,1.20193025079,20.5356588479,-9.20268865962,0.551075268817,59.9029030216,0.202866840447,5260,0
depth6_lr0p04,depth6_lr0p04_l25_trees500,2010-03-01,6,0.04,5,500,500,27720,744,112.347053333,0.00388350000003,8.14227721823,6.757414947,1.38486227123,20.5715780589,-9.72353391047,0.505376344086,54.6381241954,0.210149885956,7303,0
depth6_lr0p04,depth6_lr0p04_l25_trees250,2010-04-01,6,0.04,5,500,250,28464,720,118.36325075,0.004236709,4.06816160301,3.642027459,0.426134144012,10.9027974897,-4.05175598189,0.622222222222,37.8544054514,0.204427609428,414,0
depth6_lr0p04,depth6_lr0p04_l25_trees375,2010-04-01,6,0.04,5,500,375,28464,720,118.36325075,0.00512387499998,4.32576192742,3.642027459,0.683734468416,11.3977766548,-4.84668819764,0.545833333333,33.2102044932,0.221296296296,1736,0
depth6_lr0p04,depth6_lr0p04_l25_trees500,2010-04-01,6,0.04,5,500,500,28464,720,118.36325075,0.00395416600009,4.52415987357,3.642027459,0.882132414571,11.8719311429,-5.40796621401,0.511111111111,30.7661018964,0.230970819304,3374,0
depth6_lr0p04,depth6_lr0p04_l25_trees250,2010-05-01,6,0.04,5,500,250,29184,744,119.978312792,0.00589712500005,5.54910250698,7.10266967,-1.55356716302,14.6788290674,6.99411238853,0.740591397849,39.0293363304,0.0514119691539,712,0
depth6_lr0p04,depth6_lr0p04_l25_trees375,2010-05-01,6,0.04,5,500,375,29184,744,119.978312792,0.00393470799986,5.6675614083,7.10266967,-1.4351082617,14.6301381232,7.04300786228,0.697580645161,34.9112444696,0.0642456826328,1600,0
depth6_lr0p04,depth6_lr0p04_l25_trees500,2010-05-01,6,0.04,5,500,500,29184,744,119.978312792,0.00392149999993,5.73272220049,7.10266967,-1.36994746951,14.6580812328,7.28618140826,0.680107526882,32.5732807121,0.0722053872054,2472,0
depth6_lr0p04,depth6_lr0p04_l25_trees250,2010-06-01,6,0.04,5,500,250,29928,720,120.947707458,0.00617224999996,11.0079516972,13.70310638,-2.69515468277,29.7013582645,23.2704259755,0.547222222222,62.8275436738,0.289828843996,38,0
depth6_lr0p04,depth6_lr0p04_l25_trees375,2010-06-01,6,0.04,5,500,375,29928,720,120.947707458,0.00397120799994,11.4325793379,13.70310638,-2.27052704209,30.1597319834,23.4467166701,0.506944444444,57.8451526709,0.294402356902,350,0
depth6_lr0p04,depth6_lr0p04_l25_trees500,2010-06-01,6,0.04,5,500,500,29928,720,120.947707458,0.00389979100009,11.8581850163,13.70310638,-1.84492136365,30.6647751214,23.9280622282,0.459722222222,53.8406680451,0.302716049383,797,0
depth6_lr0p04,depth6_lr0p04_l25_trees250,2010-07-01,6,0.04,5,500,250,30648,744,123.417011375,0.004902958,9.47265311431,10.77537067,-1.30271755569,25.9874455097,7.18465456218,0.604838709677,60.1376114516,0.116921907244,711,0
depth6_lr0p04,depth6_lr0p04_l25_trees375,2010-07-01,6,0.04,5,500,375,30648,744,123.417011375,0.00435816599997,9.95762612577,10.77537067,-0.817744544226,26.5263419205,7.53637572645,0.524193548387,51.9948591256,0.134323340936,2713,0
depth6_lr0p04,depth6_lr0p04_l25_trees500,2010-07-01,6,0.04,5,500,500,30648,744,123.417011375,0.00391262499988,10.4052596942,10.77537067,-0.370110975779,26.7131746713,7.1713006159,0.448924731183,43.8985995201,0.149105571848,6765,0
depth6_lr0p04,depth6_lr0p04_l25_trees250,2010-08-01,6,0.04,5,500,250,31392,744,126.575604333,0.00429870899984,6.07703844048,6.574447448,-0.49740900752,16.3501036585,0.737288062479,0.862903225806,65.3006380911,0.0165249266862,75,0
depth6_lr0p04,depth6_lr0p04_l25_trees375,2010-08-01,6,0.04,5,500,375,31392,744,126.575604333,0.006546458,6.05228974768,6.574447448,-0.522157700322,16.1012589826,1.31067578596,0.807795698925,58.9259789487,0.0271038340393,487,0
depth6_lr0p04,depth6_lr0p04_l25_trees500,2010-08-01,6,0.04,5,500,500,31392,744,126.575604333,0.00388558399982,6.24102176457,6.574447448,-0.333425683428,16.3825822699,2.69487127499,0.744623655914,52.2007868976,0.0503910068426,1919,0
depth6_lr0p04,depth6_lr0p04_l25_trees250,2010-09-01,6,0.04,5,500,250,32136,720,127.96892625,0.00449066600004,6.67454056408,7.706400278,-1.03185971392,17.8659105543,1.76568195773,0.590277777778,42.5067893849,0.104264870932,3189,0
depth6_lr0p04,depth6_lr0p04_l25_trees375,2010-09-01,6,0.04,5,500,375,32136,720,127.96892625,0.00375391700004,7.00613814831,7.706400278,-0.700262129688,18.1519597355,1.33868113913,0.475,33.6622686603,0.139702581369,7292,0
depth6_lr0p04,depth6_lr0p04_l25_trees500,2010-09-01,6,0.04,5,500,500,32136,720,127.96892625,0.00373375000004,7.32333109531,7.706400278,-0.383069182685,18.0912612413,1.1901694965,0.375,26.9408005652,0.162485970819,13784,0
depth6_lr0p04,depth6_lr0p04_l25_trees250,2010-10-01,6,0.04,5,500,250,32856,744,130.701891084,0.00544908399979,4.95701580948,3.510557406,1.44645840348,13.3521932671,-8.29568085924,0.69623655914,46.3954986525,0.228779732812,51,0
depth6_lr0p04,depth6_lr0p04_l25_trees375,2010-10-01,6,0.04,5,500,375,32856,744,130.701891084,0.00446675000012,5.22127986206,3.510557406,1.71072245606,13.9394274372,-8.87259710939,0.614247311828,42.4550121616,0.239790376887,505,0
